label,verdict,verdict_encoded,input_type,inference_time_ms,threat_score,confidence,recommended_action,recommended_action_encoded,nlp_score,nlp_weight,nlp_source,nlp_source_encoded,top_phrase_count,tactic_count,tactic_urgency,tactic_authority_impersonation,tactic_financial_lure,tactic_credential_harvesting,tactic_suspicious_link,tactic_fear_threat,tactic_spoofing,tactic_reward_framing,tactic_bec_pattern,tactic_executive_impersonation,url_score,url_weight,url_count,shap_ip_as_host,shap_brand_impersonation,shap_auth_in_domain,shap_high_risk_tld,shap_newly_registered,shap_no_ssl,shap_url_length_long,shap_url_length_very_long,shap_subdomain_abuse,shap_high_entropy,shap_typosquatting,shap_brand_in_path,shap_suspicious_keywords,shap_hex_encoding,shap_at_symbol,shap_redirect_pattern,shap_exe_extension,shap_medium_risk_tld,shap_excessive_hyphens,shap_double_slash,shap_privacy_protected,shap_no_dns_record,shap_no_spf,shap_no_dmarc,shap_urlhaus_hit,url_length,domain_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at,num_question,num_equals,num_ampersand,num_percent,url_entropy,domain_entropy,subdomain_count,subdomain_length,path_depth,has_ip_address,is_https,is_http,tld_risk_high,tld_risk_medium,brand_in_domain,brand_in_path,is_legitimate_host,typosquatting_score,suspicious_path_kw,suspicious_domain_kw,has_exe_extension,has_file_extension,has_hex_encoding,double_slash_in_path,has_at_symbol,redirects_in_url,domain_has_numbers,domain_has_hyphens,header_score,header_weight,header_flag_count,spf_result_raw,dkim_result_raw,dmarc_result_raw,spf_result,dkim_result,dmarc_result,flag_spf_fail,flag_dkim_fail,flag_dkim_missing,flag_dmarc_fail,flag_reply_to_mismatch,flag_return_path_mismatch,flag_bulk_mailer,flag_missing_message_id,flag_missing_date,flag_excessive_hops,has_known_campaign,actor_confidence,related_domains_count,ti_malicious_domain_count,ti_feed_source_count,ti_global_reach_count,ioc_risk_boost,ioc_malicious_domain_count,ioc_malicious_ip_count,ioc_threat_family_count,ioc_source_count,dark_web_risk_raw,dark_web_risk,dark_web_breach_count,dark_web_total_exposed,dark_web_source_count,kill_chain_active_stages,kill_chain_overall_risk,kill_chain_attack_vector,kill_chain_attack_vector_encoded,kill_chain_is_brand_impersonation,kill_chain_initial_access_risk,kill_chain_credential_risk,kill_chain_financial_risk,kill_chain_lateral_risk,kill_chain_impact_level,kill_chain_impact_level_raw
1,SUSPICIOUS,1,email,8859,0.527,0.753,flag_for_review,1,0.9171,0.35,unknown,-1,5,2,0.0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.527,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,7061,0.527,0.753,flag_for_review,1,0.9171,0.35,unknown,-1,4,2,0.0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.527,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,7270,0.5269,0.7529,flag_for_review,1,0.9169,0.35,unknown,-1,5,2,0.0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5269,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,8984,0.4862,0.7334,flag_for_review,1,0.8618,0.35,unknown,-1,5,2,0.0,0.9,0,0,0.0,0,0.9,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.486,Sender Spoofing,2,0,0.4862,0.292,0.194,0.34,1,MEDIUM
1,SUSPICIOUS,1,email,9646,0.5268,0.7529,flag_for_review,1,0.9166,0.35,unknown,-1,5,3,0.0,0.95,0,0,0.95,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5268,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,8393,0.5269,0.7529,flag_for_review,1,0.9168,0.35,unknown,-1,5,2,0.0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5269,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,9535,0.527,0.753,flag_for_review,1,0.917,0.35,unknown,-1,5,3,0.0,0.95,0,0,0.95,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.527,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,8762,0.5268,0.7529,flag_for_review,1,0.9166,0.35,unknown,-1,4,2,0.0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5268,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,7481,0.5269,0.7529,flag_for_review,1,0.9167,0.35,unknown,-1,4,2,0.0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5269,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,7860,0.5268,0.7529,flag_for_review,1,0.9165,0.35,unknown,-1,5,2,0.0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5268,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,7399,0.527,0.753,flag_for_review,1,0.9172,0.35,unknown,-1,5,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.527,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,9660,0.5269,0.7529,flag_for_review,1,0.9167,0.35,unknown,-1,5,3,0,0.95,0,0,0.95,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5269,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,6731,0.527,0.753,flag_for_review,1,0.917,0.35,unknown,-1,4,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.527,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,7737,0.5268,0.7529,flag_for_review,1,0.9166,0.35,unknown,-1,5,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5268,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,8666,0.4863,0.7334,flag_for_review,1,0.8623,0.35,unknown,-1,5,2,0,0.9,0,0,0.0,0,0.9,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.486,Sender Spoofing,2,0,0.4863,0.292,0.195,0.34,1,MEDIUM
1,SUSPICIOUS,1,email,8367,0.5271,0.753,flag_for_review,1,0.9173,0.35,unknown,-1,5,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5271,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,7971,0.5271,0.753,flag_for_review,1,0.9173,0.35,unknown,-1,5,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5271,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,9394,0.5271,0.753,flag_for_review,1,0.9173,0.35,unknown,-1,5,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5271,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,9917,0.527,0.753,flag_for_review,1,0.9172,0.35,unknown,-1,5,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.527,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,7835,0.4863,0.7334,flag_for_review,1,0.8622,0.35,unknown,-1,4,2,0,0.9,0,0,0.0,0,0.9,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.486,Sender Spoofing,2,0,0.4863,0.292,0.195,0.34,1,MEDIUM
1,SUSPICIOUS,1,email,7020,0.5271,0.753,flag_for_review,1,0.9173,0.35,unknown,-1,5,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5271,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,8181,0.5271,0.753,flag_for_review,1,0.9173,0.35,unknown,-1,5,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5271,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,8518,0.527,0.753,flag_for_review,1,0.9172,0.35,unknown,-1,5,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.527,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,9383,0.4863,0.7334,flag_for_review,1,0.8622,0.35,unknown,-1,5,2,0,0.9,0,0,0.0,0,0.9,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.486,Sender Spoofing,2,0,0.4863,0.292,0.195,0.34,1,MEDIUM
1,SUSPICIOUS,1,email,8059,0.4864,0.7335,flag_for_review,1,0.8624,0.35,unknown,-1,5,2,0,0.9,0,0,0.0,0,0.9,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.486,Sender Spoofing,2,0,0.4864,0.292,0.195,0.34,1,MEDIUM
1,SUSPICIOUS,1,email,8879,0.4861,0.7333,flag_for_review,1,0.8616,0.35,unknown,-1,5,2,0,0.9,0,0,0.0,0,0.9,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.486,Sender Spoofing,2,0,0.4861,0.292,0.194,0.34,1,MEDIUM
1,SUSPICIOUS,1,email,7762,0.5271,0.753,flag_for_review,1,0.9173,0.35,unknown,-1,4,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5271,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,8441,0.5271,0.753,flag_for_review,1,0.9173,0.35,unknown,-1,4,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5271,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,7422,0.4863,0.7334,flag_for_review,1,0.8622,0.35,unknown,-1,5,2,0,0.9,0,0,0.0,0,0.9,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.486,Sender Spoofing,2,0,0.4863,0.292,0.195,0.34,1,MEDIUM
1,SUSPICIOUS,1,email,6781,0.4863,0.7334,flag_for_review,1,0.8622,0.35,unknown,-1,5,2,0,0.9,0,0,0.0,0,0.9,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.486,Sender Spoofing,2,0,0.4863,0.292,0.195,0.34,1,MEDIUM
1,SUSPICIOUS,1,email,10351,0.5271,0.753,flag_for_review,1,0.9173,0.35,unknown,-1,4,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5271,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,8021,0.527,0.753,flag_for_review,1,0.9172,0.35,unknown,-1,5,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.527,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,7303,0.527,0.753,flag_for_review,1,0.9172,0.35,unknown,-1,4,2,0,0.95,0,0,0.0,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.527,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,8181,0.5271,0.753,flag_for_review,1,0.9173,0.35,unknown,-1,5,3,0,0.95,0,0,0.95,0,0.95,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.527,Sender Spoofing,2,0,0.5271,0.316,0.211,0.369,1,MEDIUM
1,SUSPICIOUS,1,email,9385,0.4862,0.7334,flag_for_review,1,0.8619,0.35,unknown,-1,4,2,0,0.9,0,0,0.0,0,0.9,0,0,0,0.1575,0.28,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,21,43,0,3,0,2,7,0,0,0,0,0,4.7148,2.9219,1,6,5,0,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.486,Sender Spoofing,2,0,0.4862,0.292,0.194,0.34,1,MEDIUM
